,idol,count
6290,スタダ×ハロプロ が好き過ぎるためこうなりました!!!!,1
6289,モーニング,1
6288,敢えてのネギ抜き。界隈の人なら発狂しそうなやつ。,1
6287,twinkle(oa)→3776→ryutist→フェリーズ(w/ストパー)→西恵利香→chelip→脇田もなり→amiina,1
6286,スルースキルズ,1
6261,1  ゼアゼア,1
6259,juice juice,1
6213,226時のマスカレイド,1
6224,ファンシーキャット破壊系,1
6233,band☆passpo,1
6232,有名どころばっかになった,1
6231,やまろ,1
6230,billion,1
6229,red coaster,1
6228,rosa出た時のユニット名忘れた,1
6227,million,1
6226,黒崎真音と臓器系バンド,1
6225,はにぃず,1
6223,辺りプッシュしてた感あるよね,1
6258,界隈を越えた正統派ライブアイドルフェス,1
6222,ベースボールガールズ,1
6221,二代目konamon,1
6220,あい♡かちゅ,1
6219,二年前なら,1
6218,夢じかけのフローレン,1
6217,タイムテーブルもこの順で。,1
6216,7gang parade,1
6215,4フィロソフィーのダンス,1
6214,3maison book girl,1
6234,オタクじゃないから有名どころばっかり,1
6235,p.s. i love u,1
6236,qscs,1
6237,...足りねぇし!←,1
6256,解散してるグループもあるけど、これぞ夢のメタルアイドルフェス!!,1
6255,fruitpochiette,1
6254,flower notes,1
6253,@start0reona #もし自分でアイドルフェスを開くなら呼ぶアイドルはこの8つ,1
6252,【グループ名を呟けばファボしてくれるエゴサガチ勢系アイドルを集めたら思いの外ありえん良さみが深くなったフェス2017秋】,1
6251,泉茉里,1
6250,enpire,1
6249,このタグのほとんどのついーとにwackのアイドルがいるのすごい✨✨,1
6248,これを機に、berryz工房の活動再開を。,1
6247,浅香唯,1
6246,the spanky,1
6245,(懐古版),1
6244,実力派アイドルを集めてみました。,1
6243,ダイヤモンドドルフィー,1
6242,【21世紀枠】,1
6241,g✩girls,1
6240,☆のつくアイドル多いな。,1
6239,かな。わりと悩む,1
6238,ダンスを堪能できるグループで選びました。,1
6499,ジョアンさん,1
6501,絵恋ちゃんさん,1
5320,3 2&,1
6752,passpo #もし自分でアイドルフェスを開くなら呼ぶアイドルはこの8つ,1
6761,大きいとこ外したらこんな感じじゃね?てか枠が足りん,1
6760,8アップアップガールズ(仮),1
6759,5アンダービースティー,1
6758,4花言葉はイノセンス,1
6757,3きみがわたしだけのおうじさまだったら,1
6756,1with love,1
6755,メログリ,1
6754,ガルフォー,1
6753,エリボン,1
6751,chuning candy,1
6740,buono!(再結成),1
6750,oa juice=juice,1
6749,好みと、小田さくらさんの歌がどう響くかに興味がある。,1
6748,コピンク*(宮本佳林),1
6747,気になるタグが流れてきたんで、マジで選んでみた。,1
6746,billieldle®,1
6745,これで。俺の趣向ってこんなんだっけ,1
6744,oa、cana÷biss,1
6743,oa星影エトセトラ,1
6742,ミラクルキャンディーベリー,1
6762,ワシにもやらせて,1
6763,ちんぽやくざ風組 #もし自分でアイドルフェスを開くなら呼ぶアイドルはこの8つ,1
6764,1、ケミカル⇄リアクション,1
6765,2、東京イルミナティ,1
6784,6ニーヴ,1
6783,4ギャンパレ,1
6782,2あゆくま,1
6781,1しゅかしゅん,1
6780,楽曲派()ですから。,1
6779,(oa ふらぷろ研修生),1
6778,あと7組入れたい...,1
6777,カ... https://t.co/vv16okyvld,1
6776,ラムー,1
6775,奥田圭子,1
6774,セイントフォー,1
6773,スターボー,1
6772,セブンティーンクラブ,1
6771,死ねるw,1
6770,8、チャオベッラ チンク エッティ,1
6769,6、絶叫する60度,1
6768,5、アンダービースティー,1
6767,4、エルフロート,1
6766,3、ダイヤモンドルフィー,1
6741,システラ,1
6739,フルーティー('14),1
6786,8バンパス,1
6705,4 fes☆tive,1
6714,あえてでんぱ呼ばない,1
6713,大森靖子(昔tif出てたからきっとアイドル),1
6712,juce=juce,1
6711,ひめきゅん,1
6710,8つ全部同じアイドルを選ぶ人なんていない説,1
6709,8 推薦枠,1
6708,7 推薦枠,1
6707,6 say-la,1
6706,5 ビグルモア,1
6704,2 ギャンパレ,1
6738,さくらんぼんbom(再結成),1
6703,1 bish,1
6702,バランス良く,1
6701,楽しさしかない。,1
6700,くそ楽しそうww,1
6699,ちょめちょめしたり,1
6698,ノフがnervやったり,1
6697,やってくれそう!!,1
6696,他からいい刺激もらって,1
6695,この二組だったら,1
6715,1 inkey oops,1
6716,2 つりビット,1
6717,4 ヤなことそっとミュート,1
6718,5 おやすみホログラム,1
6737,モーニング娘。'14,1
6736,一途だから8つもグループ集めるの大変(笑,1
6735,今年のtifで堪能できたやん,1
6734,岡井千聖,1
6733,最後はレリビで締めたい,1
6732,他にも入れたいのたくさんある..,1
6731,yunomi feat.nicamoq ←,1
6730,えったん小僧,1
6729,あ、ピンチ。,1
6728,7大阪☆春夏秋冬,1
6727,6bis,1
6726,5gang parade,1
6725,4task have fun,1
6724,3絶対直球女子!プレイボールズ,1
6723,2青shun学園,1
6722,以上タイテ順,1
6721,8 東京女子流,1
6720,7 maison book girl,1
6719,6 フィロソフィーのダンス,1
6785,7チキパ,1
6787,あゆくまとかも捨て難いけどこのメンツで,1
6693,ピンスカ,1
6847,6:東京女子流,1
6857,まったり系から徐々にアッパー系な感じで。,1
6856,2daysにしてダンス編 ロック編に分ける,1
6855,迷い過ぎて決めかねる......が,1
6854,ほぼwackやん,1
6853,billie idler,1
6852,やな!,1
6851,ゆきやこんここんここーんこんこん!,1
6850,フルーティー♡,1
6848,7:モーニング娘。'17,1
6846,5:passcode,1
6835,もし自分でアイドルフェスを開くなら呼ぶアイドルはこの8つ  ah(嗚呼)、lyrical school、tiptoe、フィロソフィーのダンス、ヤなことそっとそっとミュート、ゆくえしれずつれづれ、新しい学校のリーダーズ、大阪☆春夏秋冬,1
6845,4:bis,1
6844,3:dorothy little happy,1
6843,2:call me,1
6842,1:task have fun,1
6841,チケは1万でw,1
6840,愛知出身者がいるフェス,1
6839,kismyft2,1
6838,好きなのよんで対バン開きたいとかじゃなくてフェスだからこのチョイスになった。生で見たことないのも含む。,1
6837,寺嶋由芙(ゲスト 空野青空),1
6858,bis 2.gang parade https://t.co/irxplw96gl book girl 4.おやすみホログラム 5.bish 6.大森靖子 7.passcode 8.djダイノジ,1
6859,あヴぁんだんと,1
6860,会場: selene b2,1
6861,1:チームしゃちほこ,1
6880,aira mitsuki,1
6879,mari7,1
6878,amu(再結成),1
6877,hauptharmonie(再結成),1
6876,7:ske48,1
6875,6:乃木坂46,1
6874,5:akb48,1
6873,4:3bjr.,1
6872,3:チームしゃちほこ,1
6871,2:私立恵比寿中学,1
6870,1:ももいろクローバーz,1
6869,...こっちの方がみんな幸せそう...。,1
6868,8:大阪☆春夏秋冬,1
6867,7:ひめキュンフルーツ缶,1
6866,6:山口活性学園,1
6865,5:negicco,1
6864,4:ばってん少女隊,1
6863,3:たこやきレインボー,1
6862,2:いぎなり東北産,1
6836,これ最強やん,1
6834,体力の限界に挑め。,1
6788,確定,1
6800,ギルドール,1
6809,ぽわぽわプリリン,1
6808,soleil,1
6807,tristar,1
6806,アイドルマスターシンデレラガールズ,1
6805,蛸,1
6804,蝦,1
6803,病みつきカンパニー,1
6802,小鳩りあ(ソロ),1
6801,転生みみゆうか(1日復活),1
6799,絶対病的,1
6833,会場 野外特設オールスタンディング,1
6798,たまたま見かけたのでやってみた( _ ́ω`)_,1
6797,bish https://t.co/u7ucdfeoos,1
6796,cyber8,1
6795,passcode(@passcode_nao ),1
6794,生ハムと焼きうどん,1
6793,もし自分でアイドルフェスを開くなら呼ぶアイドルはこの8つ https://t.co/yjohlku7vh,1
6792,修正版を記載,1
6791,うーん、解散してなきゃあと三つくらい楽に埋まるんだが...,1
6789,cstyle,1
6810,モーニング娘。(れいながいる頃,1
6811,選んだはいいけどこれただのtifだ(),1
6812,※ほんとはあと5組くらいは呼びたいw,1
6813,面白そうなタグを見つけてしまった,1
6832,19:00~bish,1
6831,17:30~欅坂46,1
6830,16:30~maison book girl,1
6829,15:20~乃木坂46,1
6828,14:10~清竜人25,1
6827,13:00~negicco,1
6826,11:50~migma shelter,1
6825,始~bis,1
6824,aj多くなるな←,1
6823,やまとなでしこ,1
6822,プレ/イボールズ,1
6821,イケてるハ/ーツ,1
6820,エル/フロート,1
6819,純情のアフ/ィリア,1
6818,ピュ/アリーモンスター,1
6817,アイド/ルカレッジ,1
6816,あそびダ/ンジョン,1
6815,ジャニヲタ男子ですけど何か?,1
6814,この8組でフェス形式!下手すればチケット1dayで2万は取れるw,1
6694,地下2つあるが,1
6692,演歌女子,1
6502,姫野さん,1
6561,why@... https://t.co/kgps9czrqk,1
6570,ユメノユア,1
6569,もし自分でアイドルフェスを開くなら呼ぶアイドルはこの8つ... https://t.co/joskclchwx,1
6568,peach sleep sky,1
6567,岬たん,1
6566,飛弾せりな,1
6565,lovelys!!!!(lovelysイエハピ),1
6564,負けん気(チャオベラアプガバベル),1
6563,選びきれない...,1
6562,とりあえず本音を,1
6560,アイドルだけだとなかなか難しいな,1
6549,愛知出身者がいるアイドルフェス,1
6559,ご当地好きバレそうなラインナップ,1
6558,barbeeとかgalette呼びたいけどもうないから除外,1
6557,北見焼肉アイドルmeat you,1
6556,アイドルちゃんもスタッフさんも旧ngp祭で!(  ́ ▽ ` )ノ,1
6555,バクステ(にこぷー必須),1
6554,小川真奈,1
6553,o.a : プライアディーズ,1
6552,みんなは〜??,1
6551,何このタグ面白すぎる👏🏻👏🏻👏🏻,1
6571,ユアちゃんはソロでみたい。正統派一人もいなかった(笑),1
6572,アプガ(プロレス),1
6573,(dotstokyo),1
6574,新宿ゲバルト,1
6593,rainbow,1
6592,mission,1
6591,@ayu_19980408,1
6590,berryz工房'07,1
6589,東京女子流'14,1
6588,おはガールちゅ!×3'13,1
6587,peach sugar snow'14,1
6586,jumpin''14,1
6585,みちのく仙台ori☆姫隊'13,1
6584,pixmix'17,1
6583,ハロプロ研修生'14,1
6582,刻を越えて編,1
6581,ゲスト枠重要♪♪,1
6580,センセーション(10月デビュー予定),1
6579,橘ありか(特別ゲスト),1
6578,時は移ろぐものだが今はこんな感じかw,1
6577,angereve,1
6576,何かご不審な点でも?,1
6575,なんちゃらアイドル,1
6550,チケは15000円でも行けそう,1
6547,モーニング娘。(2012年度),1
6595,1 大阪☆春夏秋冬,1
6513,これは神♪ヽ( ́▽`)/,1
6522,我儘さん,1
6521,ミラミラさん,1
6520,ddさん,1
6519,ベタ,1
6518,好きなラウド系アイドルのみで,1
6517,アイドルじゃない人達はご愛嬌って事で,1
6516,ダメや!これ後半hifで実現してる...,1
6515,...( ́ω`)?,1
6514,大好きが渋滞しとる💕,1
6512,司会進行 指原莉乃,1
6546,buono!(復活),1
6511,えこ(レッポコ),1
6510,うさべに(ヴぁ),1
6509,dj:,1
6508,みずほ(ex.ベルハー),1
6507,ねうちゃん(呪呪),1
6506,さくら学院科学部,1
6505,あとしらーと10人にしてやった。ルールなんか破る。,1
6504,並べたら濃厚💦,1
6503,栗原ゆうさん,1
6523,ワンフォーさん,1
6524,アンヘアさん,1
6525,ベッドインさん,1
6526,×9さん,1
6545,それぞれでコラボもしてほしい,1
6544,マジカル☆パンチライン,1
6543,虹のコンキスタドール黄組(ベボガ!),1
6542,リナチックステート,1
6541,このタグでほぁあどうしよう!って考えたけど、考えた結果ただのハロコンになった...。。,1
